id,device_id,name,description,msb,lsb,min,max
elektron_analog_rytm_mkii_nrpn_292,elektron_analog_rytm_mkii,UT Noise: Sweep Depth,,1,3,0,127
elektron_analog_rytm_mkii_nrpn_293,elektron_analog_rytm_mkii,UT Noise: Sweep Time,,1,4,0,127
elektron_analog_rytm_mkii_nrpn_294,elektron_analog_rytm_mkii,UT Noise: Level,,1,0,0,127
elektron_analog_rytm_mkii_nrpn_295,elektron_analog_rytm_mkii,UT Impulse: Attack,,1,1,0,127
elektron_analog_rytm_mkii_nrpn_296,elektron_analog_rytm_mkii,UT Impulse: Decay,,1,2,0,127
elektron_analog_rytm_mkii_nrpn_297,elektron_analog_rytm_mkii,UT Impulse: Polarity,,1,3,0,1
elektron_analog_rytm_mkii_nrpn_298,elektron_analog_rytm_mkii,UT Impulse: Level,,1,0,0,127
elektron_digitakt_nrpn_0,elektron_digitakt,Solo,,1,102,0,127
elektron_digitakt_nrpn_1,elektron_digitakt,Global mute,,1,101,0,127
elektron_digitakt_nrpn_2,elektron_digitakt,Pattern Mute,,1,104,0,127
elektron_digitakt_nrpn_3,elektron_digitakt,Track level,,1,100,0,127
elektron_digitakt_nrpn_4,elektron_digitakt,Trig note,,3,0,0,127
elektron_digitakt_nrpn_5,elektron_digitakt,Trig velocity,,3,1,0,127
elektron_digitakt_nrpn_6,elektron_digitakt,Trig length,,3,2,0,127
elektron_digitakt_nrpn_7,elektron_digitakt,Source tune,,1,0,0,127
elektron_digitakt_nrpn_8,elektron_digitakt,Source play mode,,1,1,0,127
elektron_digitakt_nrpn_9,elektron_digitakt,Source bit reduction,,1,2,0,127
elektron_digitakt_nrpn_10,elektron_digitakt,Source sample slot,,1,3,0,127
elektron_digitakt_nrpn_11,elektron_digitakt,Source start,,1,4,0,127
elektron_digitakt_nrpn_12,elektron_digitakt,Source length,,1,5,0,127
elektron_digitakt_nrpn_13,elektron_digitakt,Source loop position,,1,6,0,127
elektron_digitakt_nrpn_14,elektron_digitakt,Source sample level,,1,7,0,127
elektron_digitakt_nrpn_15,elektron_digitakt,Filter frequency,,1,20,0,127
elektron_digitakt_nrpn_16,elektron_digitakt,Resonance,,1,21,0,127
elektron_digitakt_nrpn_17,elektron_digitakt,Filter type,,1,22,0,127
elektron_digitakt_nrpn_18,elektron_digitakt,Filter attack time,,1,16,0,127
elektron_digitakt_nrpn_19,elektron_digitakt,Filter decay time,,1,17,0,127
elektron_digitakt_nrpn_20,elektron_digitakt,Filter sustain level,,1,18,0,127
elektron_digitakt_nrpn_21,elektron_digitakt,Filter release time,,1,19,0,127
elektron_digitakt_nrpn_22,elektron_digitakt,Filter env depth,,1,23,0,127
elektron_digitakt_nrpn_23,elektron_digitakt,Amp attack time,,1,24,0,127
elektron_digitakt_nrpn_24,elektron_digitakt,Amp hold time,,1,25,0,127
elektron_digitakt_nrpn_25,elektron_digitakt,Amp decay time,,1,26,0,127
elektron_digitakt_nrpn_26,elektron_digitakt,Amp overdrive,,1,27,0,127
elektron_digitakt_nrpn_27,elektron_digitakt,Amp delay send,,1,28,0,127
elektron_digitakt_nrpn_28,elektron_digitakt,Amp reverb send,,1,29,0,127
elektron_digitakt_nrpn_29,elektron_digitakt,Amp pan,,1,30,0,127
elektron_digitakt_nrpn_30,elektron_digitakt,Amp volume,,1,31,0,127
elektron_digitakt_nrpn_31,elektron_digitakt,LFO speed,,1,32,0,127
elektron_digitakt_nrpn_32,elektron_digitakt,LFO multiplier,,1,33,0,127
elektron_digitakt_nrpn_33,elektron_digitakt,LFO fade in/out,,1,34,0,127
elektron_digitakt_nrpn_34,elektron_digitakt,LFO destination,,1,35,0,127
elektron_digitakt_nrpn_35,elektron_digitakt,LFO waveform,,1,36,0,127
elektron_digitakt_nrpn_36,elektron_digitakt,LFO start phase,,1,37,0,127
elektron_digitakt_nrpn_37,elektron_digitakt,LFO trig mode,,1,38,0,127
elektron_digitakt_nrpn_38,elektron_digitakt,LFO depth,,1,39,0,127
elektron_digitakt_nrpn_39,elektron_digitakt,FX delay time,,2,0,0,127
elektron_digitakt_nrpn_40,elektron_digitakt,FX pingpong,,2,1,0,127
elektron_digitakt_nrpn_41,elektron_digitakt,FX stereo width,,2,2,0,127
elektron_digitakt_nrpn_42,elektron_digitakt,FX feedback,,2,3,0,127
elektron_digitakt_nrpn_43,elektron_digitakt,FX highpass filter,,2,4,0,127
elektron_digitakt_nrpn_44,elektron_digitakt,FX lowpass filter,,2,5,0,127
elektron_digitakt_nrpn_45,elektron_digitakt,FX reverb send,,2,6,0,127
elektron_digitakt_nrpn_46,elektron_digitakt,FX mix volume,,2,7,0,127
elektron_digitakt_nrpn_47,elektron_digitakt,FX reverb predelay,,2,8,0,127
elektron_digitakt_nrpn_48,elektron_digitakt,FX reverb decay time,,2,9,0,127
elektron_digitakt_nrpn_49,elektron_digitakt,FX reverb shelving freq,,2,10,0,127
elektron_digitakt_nrpn_50,elektron_digitakt,FX reverb shelving gain,,2,11,0,127
elektron_digitakt_nrpn_51,elektron_digitakt,FX reverb highpass filter,,2,12,0,127
elektron_digitakt_nrpn_52,elektron_digitakt,FX reverb lowpass filter,,2,13,0,127
elektron_digitakt_nrpn_53,elektron_digitakt,FX reverb mix volume,,2,15,0,127
elektron_digitone_ii_nrpn_0,elektron_digitone_ii,Mute,,1,108,0,127
elektron_digitone_ii_nrpn_1,elektron_digitone_ii,Track level,,1,110,0,127
elektron_digitone_ii_nrpn_2,elektron_digitone_ii,Note,,3,0,0,127
elektron_digitone_ii_nrpn_3,elektron_digitone_ii,Velocity,,3,1,0,127
elektron_digitone_ii_nrpn_4,elektron_digitone_ii,Length,,3,2,0,127
elektron_digitone_ii_nrpn_5,elektron_digitone_ii,Portamento Time,,3,6,0,127
elektron_digitone_ii_nrpn_6,elektron_digitone_ii,Portamento On/Off,,3,7,0,127
elektron_digitone_ii_nrpn_7,elektron_digitone_ii,Data entry knob A (machine dependent),,1,73,0,127
elektron_digitone_ii_nrpn_8,elektron_digitone_ii,Data entry knob B (machine dependent),,1,74,0,127
elektron_digitone_ii_nrpn_9,elektron_digitone_ii,Data entry knob C (machine dependent),,1,75,0,127
elektron_digitone_ii_nrpn_10,elektron_digitone_ii,Data entry knob D (machine dependent),,1,76,0,127
elektron_digitone_ii_nrpn_11,elektron_digitone_ii,Data entry knob E (machine dependent),,1,77,0,127
elektron_digitone_ii_nrpn_12,elektron_digitone_ii,Data entry knob F (machine dependent),,1,78,0,127
elektron_digitone_ii_nrpn_13,elektron_digitone_ii,Data entry knob G (machine dependent),,1,79,0,127
elektron_digitone_ii_nrpn_14,elektron_digitone_ii,Data entry knob H (machine dependent),,1,80,0,127
elektron_digitone_ii_nrpn_15,elektron_digitone_ii,Data entry knob A (machine dependent),,1,81,0,127
elektron_digitone_ii_nrpn_16,elektron_digitone_ii,Data entry knob B (machine dependent),,1,82,0,127
elektron_digitone_ii_nrpn_17,elektron_digitone_ii,Data entry knob C (machine dependent),,1,83,0,127
elektron_digitone_ii_nrpn_18,elektron_digitone_ii,Data entry knob D (machine dependent),,1,84,0,127
elektron_digitone_ii_nrpn_19,elektron_digitone_ii,Data entry knob E (machine dependent),,1,85,0,127
elektron_digitone_ii_nrpn_20,elektron_digitone_ii,Data entry knob F (machine dependent),,1,86,0,127
elektron_digitone_ii_nrpn_21,elektron_digitone_ii,Data entry knob G (machine dependent),,1,87,0,127
elektron_digitone_ii_nrpn_22,elektron_digitone_ii,Data entry knob H (machine dependent),,1,88,0,127
elektron_digitone_ii_nrpn_23,elektron_digitone_ii,Data entry knob A (machine dependent),,1,89,0,127
elektron_digitone_ii_nrpn_24,elektron_digitone_ii,Data entry knob B (machine dependent),,1,90,0,127
elektron_digitone_ii_nrpn_25,elektron_digitone_ii,Data entry knob C (machine dependent),,1,91,0,127
elektron_digitone_ii_nrpn_26,elektron_digitone_ii,Data entry knob D (machine dependent),,1,92,0,127
elektron_digitone_ii_nrpn_27,elektron_digitone_ii,Data entry knob E (machine dependent),,1,93,0,127
elektron_digitone_ii_nrpn_28,elektron_digitone_ii,Data entry knob F (machine dependent),,1,94,0,127
elektron_digitone_ii_nrpn_29,elektron_digitone_ii,Data entry knob G (machine dependent),,1,95,0,127
elektron_digitone_ii_nrpn_30,elektron_digitone_ii,Data entry knob H (machine dependent),,1,96,0,127
elektron_digitone_ii_nrpn_31,elektron_digitone_ii,Data entry knob A (machine dependent),,1,97,0,127
elektron_digitone_ii_nrpn_32,elektron_digitone_ii,Data entry knob B (machine dependent),,1,98,0,127
elektron_digitone_ii_nrpn_33,elektron_digitone_ii,Data entry knob C (machine dependent),,1,99,0,127
elektron_digitone_ii_nrpn_34,elektron_digitone_ii,Data entry knob D (machine dependent),,1,100,0,127
elektron_digitone_ii_nrpn_35,elektron_digitone_ii,Data entry knob E (machine dependent),,1,101,0,127
elektron_digitone_ii_nrpn_36,elektron_digitone_ii,Data entry knob F (machine dependent),,1,102,0,127
elektron_digitone_ii_nrpn_37,elektron_digitone_ii,Data entry knob G (machine dependent),,1,103,0,127
elektron_digitone_ii_nrpn_38,elektron_digitone_ii,Data entry knob H (machine dependent),,1,104,0,127
elektron_digitone_ii_nrpn_39,elektron_digitone_ii,Frequency,,1,20,0,127
elektron_digitone_ii_nrpn_40,elektron_digitone_ii,Data entry knob F (machine dependent),,1,21,0,127
elektron_digitone_ii_nrpn_41,elektron_digitone_ii,Data entry knob G (machine dependent),,1,22,0,127
elektron_digitone_ii_nrpn_42,elektron_digitone_ii,Env. Depth,,1,26,0,127
elektron_digitone_ii_nrpn_43,elektron_digitone_ii,Attack Time,,1,16,0,127
elektron_digitone_ii_nrpn_44,elektron_digitone_ii,Decay Time,,1,17,0,127
elektron_digitone_ii_nrpn_45,elektron_digitone_ii,Sustain Level,,1,18,0,127
elektron_digitone_ii_nrpn_46,elektron_digitone_ii,Release Time,,1,19,0,127
elektron_digitone_ii_nrpn_47,elektron_digitone_ii,Env. Delay,,1,23,0,127
elektron_digitone_ii_nrpn_48,elektron_digitone_ii,Key Tracking,,1,69,0,127
elektron_digitone_ii_nrpn_49,elektron_digitone_ii,Base,,1,24,0,127
elektron_digitone_ii_nrpn_50,elektron_digitone_ii,Width,,1,25,0,127
elektron_digitone_ii_nrpn_51,elektron_digitone_ii,Env. Reset,,1,68,0,127
elektron_digitone_ii_nrpn_52,elektron_digitone_ii,Attack Time,,1,30,0,127
elektron_digitone_ii_nrpn_53,elektron_digitone_ii,Hold Time,,1,31,0,127
elektron_digitone_ii_nrpn_54,elektron_digitone_ii,Decay Time,,1,32,0,127
elektron_digitone_ii_nrpn_55,elektron_digitone_ii,Sustain Level,,1,33,0,127
elektron_digitone_ii_nrpn_56,elektron_digitone_ii,Release Time,,1,34,0,127
elektron_digitone_ii_nrpn_57,elektron_digitone_ii,Env. Reset,,1,41,0,127
elektron_digitone_ii_nrpn_58,elektron_digitone_ii,Mode,,1,40,0,127
elektron_digitone_ii_nrpn_59,elektron_digitone_ii,Pan,,1,38,0,127
elektron_digitone_ii_nrpn_60,elektron_digitone_ii,Volume,,1,39,0,127
elektron_digitone_ii_nrpn_61,elektron_digitone_ii,Pulse Generator 1,,3,8,0,127
elektron_digitone_ii_nrpn_62,elektron_digitone_ii,Pulse Generator 2,,3,9,0,127
elektron_digitone_ii_nrpn_63,elektron_digitone_ii,Euclidean Mode On/Off,,3,14,0,127
elektron_digitone_ii_nrpn_64,elektron_digitone_ii,Rotation Generator 1,,3,11,0,127
elektron_digitone_ii_nrpn_65,elektron_digitone_ii,Rotation Generator 2,,3,12,0,127
elektron_digitone_ii_nrpn_66,elektron_digitone_ii,Track Rotation,,3,13,0,127
elektron_digitone_ii_nrpn_67,elektron_digitone_ii,Boolean Operator,,3,10,0,127
elektron_digitone_ii_nrpn_68,elektron_digitone_ii,Bit Reduction,,1,5,0,127
elektron_digitone_ii_nrpn_69,elektron_digitone_ii,Overdrive,,1,8,0,127
elektron_digitone_ii_nrpn_70,elektron_digitone_ii,Sample Rate Reduction,,1,6,0,127
elektron_digitone_ii_nrpn_71,elektron_digitone_ii,SRR Routing,,1,7,0,127
elektron_digitone_ii_nrpn_72,elektron_digitone_ii,Overdrive Routing,,1,9,0,127
elektron_digitone_ii_nrpn_73,elektron_digitone_ii,Delay Send,,1,36,0,127
elektron_digitone_ii_nrpn_74,elektron_digitone_ii,Reverb Send,,1,37,0,127
elektron_digitone_ii_nrpn_75,elektron_digitone_ii,Chorus Send,,1,35,0,127
elektron_digitone_ii_nrpn_76,elektron_digitone_ii,Speed,,1,42,0,127
elektron_digitone_ii_nrpn_77,elektron_digitone_ii,Multiplier,,1,43,0,127
elektron_digitone_ii_nrpn_78,elektron_digitone_ii,Fade In/Out,,1,44,0,127
elektron_digitone_ii_nrpn_79,elektron_digitone_ii,Destination,,1,45,0,127
elektron_digitone_ii_nrpn_80,elektron_digitone_ii,Waveform,,1,46,0,127
elektron_digitone_ii_nrpn_81,elektron_digitone_ii,Start Phase/Slew,,1,47,0,127
elektron_digitone_ii_nrpn_82,elektron_digitone_ii,Trig Mode,,1,48,0,127
elektron_digitone_ii_nrpn_83,elektron_digitone_ii,Depth,,1,49,0,127
elektron_digitone_ii_nrpn_84,elektron_digitone_ii,Speed,,1,50,0,127
elektron_digitone_ii_nrpn_85,elektron_digitone_ii,Multiplier,,1,51,0,127
elektron_digitone_ii_nrpn_86,elektron_digitone_ii,Fade In/Out,,1,52,0,127
elektron_digitone_ii_nrpn_87,elektron_digitone_ii,Destination,,1,53,0,127
elektron_digitone_ii_nrpn_88,elektron_digitone_ii,Waveform,,1,54,0,127
elektron_digitone_ii_nrpn_89,elektron_digitone_ii,Start Phase/Slew,,1,55,0,127
elektron_digitone_ii_nrpn_90,elektron_digitone_ii,Trig Mode,,1,56,0,127
elektron_digitone_ii_nrpn_91,elektron_digitone_ii,Depth,,1,57,0,127
elektron_digitone_ii_nrpn_92,elektron_digitone_ii,Speed,,1,58,0,127
elektron_digitone_ii_nrpn_93,elektron_digitone_ii,Multiplier,,1,59,0,127
elektron_digitone_ii_nrpn_94,elektron_digitone_ii,Fade In/Out,,1,60,0,127
elektron_digitone_ii_nrpn_95,elektron_digitone_ii,Destination,,1,61,0,127
elektron_digitone_ii_nrpn_96,elektron_digitone_ii,Waveform,,1,62,0,127
elektron_digitone_ii_nrpn_97,elektron_digitone_ii,Start Phase/Slew,,1,70,0,127
elektron_digitone_ii_nrpn_98,elektron_digitone_ii,Trig Mode,,1,71,0,127
elektron_digitone_ii_nrpn_99,elektron_digitone_ii,Depth,,1,72,0,127
elektron_digitone_ii_nrpn_100,elektron_digitone_ii,Delay Time,,2,0,0,127
elektron_digitone_ii_nrpn_101,elektron_digitone_ii,Pingpong,,2,1,0,127
elektron_digitone_ii_nrpn_102,elektron_digitone_ii,Stereo Width,,2,2,0,127
elektron_digitone_ii_nrpn_103,elektron_digitone_ii,Feedback,,2,3,0,127
elektron_digitone_ii_nrpn_104,elektron_digitone_ii,Highpass Filter,,2,4,0,127
elektron_digitone_ii_nrpn_105,elektron_digitone_ii,Lowpass Filter,,2,5,0,127
elektron_digitone_ii_nrpn_106,elektron_digitone_ii,Reverb Send,,2,6,0,127
elektron_digitone_ii_nrpn_107,elektron_digitone_ii,Mix Volume,,2,7,0,127
elektron_digitone_ii_nrpn_108,elektron_digitone_ii,Predelay,,2,8,0,127
elektron_digitone_ii_nrpn_109,elektron_digitone_ii,Decay Time,,2,9,0,127
elektron_digitone_ii_nrpn_110,elektron_digitone_ii,Shelving Freq,,2,10,0,127
elektron_digitone_ii_nrpn_111,elektron_digitone_ii,Shelving Gain,,2,11,0,127
elektron_digitone_ii_nrpn_112,elektron_digitone_ii,Highpass Filter,,2,12,0,127
elektron_digitone_ii_nrpn_113,elektron_digitone_ii,Lowpass Filter,,2,13,0,127
elektron_digitone_ii_nrpn_114,elektron_digitone_ii,Mix Volume,,2,15,0,127
elektron_digitone_ii_nrpn_115,elektron_digitone_ii,Depth,,2,41,0,127
elektron_digitone_ii_nrpn_116,elektron_digitone_ii,Speed,,2,42,0,127
elektron_digitone_ii_nrpn_117,elektron_digitone_ii,High Pass Filter,,2,43,0,127
elektron_digitone_ii_nrpn_118,elektron_digitone_ii,Width,,2,44,0,127
elektron_digitone_ii_nrpn_119,elektron_digitone_ii,Delay Send,,2,45,0,127
elektron_digitone_ii_nrpn_120,elektron_digitone_ii,Reverb Send,,2,46,0,127
elektron_digitone_ii_nrpn_121,elektron_digitone_ii,Mix Volume,,2,47,0,127
elektron_digitone_ii_nrpn_122,elektron_digitone_ii,Threshold,,2,16,0,127
elektron_digitone_ii_nrpn_123,elektron_digitone_ii,Attack Time,,2,17,0,127
elektron_digitone_ii_nrpn_124,elektron_digitone_ii,Release Time,,2,18,0,127
elektron_digitone_ii_nrpn_125,elektron_digitone_ii,Makeup Gain,,2,19,0,127
elektron_digitone_ii_nrpn_126,elektron_digitone_ii,Pattern Volume,,2,24,0,127
elektron_digitone_ii_nrpn_127,elektron_digitone_ii,Ratio,,2,20,0,127
elektron_digitone_ii_nrpn_128,elektron_digitone_ii,Sidechain Source,,2,21,0,127
elektron_digitone_ii_nrpn_129,elektron_digitone_ii,Sidechain Filter,,2,22,0,127
elektron_digitone_ii_nrpn_130,elektron_digitone_ii,Dry/Wet Mix,,2,23,0,127
elektron_digitone_ii_nrpn_131,elektron_digitone_ii,Dual Mono,,2,40,0,127
elektron_digitone_ii_nrpn_132,elektron_digitone_ii,Input L Level,,2,30,0,127
elektron_digitone_ii_nrpn_133,elektron_digitone_ii,Input L Pan,,2,32,0,127
elektron_digitone_ii_nrpn_134,elektron_digitone_ii,Input R Level,,2,31,0,127
elektron_digitone_ii_nrpn_135,elektron_digitone_ii,Input R Pan,,2,33,0,127
elektron_digitone_ii_nrpn_136,elektron_digitone_ii,Input L Delay Send,,2,36,0,127
elektron_digitone_ii_nrpn_137,elektron_digitone_ii,Input R Delay Send,,2,37,0,127
elektron_digitone_ii_nrpn_138,elektron_digitone_ii,Input L Reverb Send,,2,38,0,127
elektron_digitone_ii_nrpn_139,elektron_digitone_ii,Input R Reverb Send,,2,39,0,127
elektron_digitone_ii_nrpn_140,elektron_digitone_ii,Input L Chorus Send,,2,34,0,127
elektron_digitone_ii_nrpn_141,elektron_digitone_ii,Input R Chorus Send,,2,35,0,127
elektron_digitone_ii_nrpn_142,elektron_digitone_ii,Input L R Level,,2,30,0,127
elektron_digitone_ii_nrpn_143,elektron_digitone_ii,Input L R Balance,,2,32,0,127
elektron_digitone_ii_nrpn_144,elektron_digitone_ii,Input L R Delay Send,,2,36,0,127
elektron_digitone_ii_nrpn_145,elektron_digitone_ii,Input L R Reverb Send,,2,38,0,127
elektron_digitone_ii_nrpn_146,elektron_digitone_ii,Input L R Chorus Send,,2,34,0,127
elektron_digitone_ii_nrpn_147,elektron_digitone_ii,VAL1,,1,16,0,127
elektron_digitone_ii_nrpn_148,elektron_digitone_ii,VAL2,,1,17,0,127
elektron_digitone_ii_nrpn_149,elektron_digitone_ii,VAL3,,1,18,0,127
elektron_digitone_ii_nrpn_150,elektron_digitone_ii,VAL4,,1,19,0,127
elektron_digitone_ii_nrpn_151,elektron_digitone_ii,VAL5,,1,20,0,127
elektron_digitone_ii_nrpn_152,elektron_digitone_ii,VAL6,,1,21,0,127
elektron_digitone_ii_nrpn_153,elektron_digitone_ii,VAL7,,1,22,0,127
elektron_digitone_ii_nrpn_154,elektron_digitone_ii,VAL8,,1,23,0,127
elektron_digitone_ii_nrpn_155,elektron_digitone_ii,VAL9,,1,60,0,127
elektron_digitone_ii_nrpn_156,elektron_digitone_ii,VAL10,,1,61,0,127
elektron_digitone_ii_nrpn_157,elektron_digitone_ii,VAL11,,1,62,0,127
elektron_digitone_ii_nrpn_158,elektron_digitone_ii,VAL12,,1,63,0,127
elektron_digitone_ii_nrpn_159,elektron_digitone_ii,VAL13,,1,64,0,127
elektron_digitone_ii_nrpn_160,elektron_digitone_ii,VAL14,,1,65,0,127
elektron_digitone_ii_nrpn_161,elektron_digitone_ii,VAL15,,1,66,0,127
elektron_digitone_ii_nrpn_162,elektron_digitone_ii,VAL16,,1,67,0,127
elektron_digitone_ii_nrpn_163,elektron_digitone_ii,Pattern Mute,,1,109,0,127
elektron_digitone_ii_nrpn_164,elektron_digitone_ii,Master Overdrive,,2,50,0,127
elektron_digitone_nrpn_0,elektron_digitone,Mute,,1,101,0,127
elektron_digitone_nrpn_1,elektron_digitone,Track level,,1,100,0,127
elektron_digitone_nrpn_2,elektron_digitone,Root,,3,0,0,127
elektron_digitone_nrpn_3,elektron_digitone,Velocity,,3,1,0,127
elektron_digitone_nrpn_4,elektron_digitone,Length,,3,2,0,127
elektron_digitone_nrpn_5,elektron_digitone,Filter trig,,3,5,0,127
elektron_digitone_nrpn_6,elektron_digitone,LFO trig,,3,6,0,127
elektron_digitone_nrpn_7,elektron_digitone,Protamento time,,3,7,0,127
elektron_digitone_nrpn_8,elektron_digitone,Portamento on,,3,8,0,127
elektron_digitone_nrpn_9,elektron_digitone,Algorithm,,1,72,0,127
elektron_digitone_nrpn_10,elektron_digitone,Ratio C,,1,73,0,127
elektron_digitone_nrpn_11,elektron_digitone,Ratio A,,1,74,0,127
elektron_digitone_nrpn_12,elektron_digitone,Ratio B,,1,75,0,127
elektron_digitone_nrpn_13,elektron_digitone,Harmonics,,1,76,0,127
elektron_digitone_nrpn_14,elektron_digitone,Detune,,1,77,0,127
elektron_digitone_nrpn_15,elektron_digitone,Feedback,,1,78,0,127
elektron_digitone_nrpn_16,elektron_digitone,Mix,,1,79,0,127
elektron_digitone_nrpn_17,elektron_digitone,Ratio C offset,,1,95,0,127
elektron_digitone_nrpn_18,elektron_digitone,Ratio A offset,,1,96,0,127
elektron_digitone_nrpn_19,elektron_digitone,Ratio B1 offset,,1,97,0,127
elektron_digitone_nrpn_20,elektron_digitone,Ratio B2 offset,,1,98,0,127
elektron_digitone_nrpn_21,elektron_digitone,A env attack,,1,80,0,127
elektron_digitone_nrpn_22,elektron_digitone,A env decay,,1,81,0,127
elektron_digitone_nrpn_23,elektron_digitone,A env end,,1,82,0,127
elektron_digitone_nrpn_24,elektron_digitone,A level,,1,83,0,127
elektron_digitone_nrpn_25,elektron_digitone,B env attack,,1,84,0,127
elektron_digitone_nrpn_26,elektron_digitone,B env decay,,1,85,0,127
elektron_digitone_nrpn_27,elektron_digitone,B env end,,1,86,0,127
elektron_digitone_nrpn_28,elektron_digitone,B level,,1,87,0,127
elektron_digitone_nrpn_29,elektron_digitone,A delay,,1,88,0,127
elektron_digitone_nrpn_30,elektron_digitone,A trig,,1,89,0,127
elektron_digitone_nrpn_31,elektron_digitone,A env reset,,1,90,0,127
elektron_digitone_nrpn_32,elektron_digitone,B delay,,1,91,0,127
elektron_digitone_nrpn_33,elektron_digitone,B trig,,1,92,0,127
elektron_digitone_nrpn_34,elektron_digitone,B env reset,,1,93,0,127
elektron_digitone_nrpn_35,elektron_digitone,Phase reset,,1,94,0,127
elektron_digitone_nrpn_36,elektron_digitone,Filter frequency,,1,20,0,127
elektron_digitone_nrpn_37,elektron_digitone,Resonance,,1,21,0,127
elektron_digitone_nrpn_38,elektron_digitone,Filter type,,1,22,0,127
elektron_digitone_nrpn_39,elektron_digitone,Attack time,,1,16,0,127
elektron_digitone_nrpn_40,elektron_digitone,Decay time,,1,17,0,127
elektron_digitone_nrpn_41,elektron_digitone,Sustain level,,1,18,0,127
elektron_digitone_nrpn_42,elektron_digitone,Release time,,1,19,0,127
elektron_digitone_nrpn_43,elektron_digitone,Env depth,,1,23,0,127
elektron_digitone_nrpn_44,elektron_digitone,Env delay,,1,66,0,127
elektron_digitone_nrpn_45,elektron_digitone,Base,,1,24,0,127
elektron_digitone_nrpn_46,elektron_digitone,Width,,1,25,0,127
elektron_digitone_nrpn_47,elektron_digitone,Attack time,,1,32,0,127
elektron_digitone_nrpn_48,elektron_digitone,Decay time,,1,33,0,127
elektron_digitone_nrpn_49,elektron_digitone,Sustain level,,1,34,0,127
elektron_digitone_nrpn_50,elektron_digitone,Release time,,1,35,0,127
elektron_digitone_nrpn_51,elektron_digitone,Drive,,1,36,0,127
elektron_digitone_nrpn_52,elektron_digitone,Pan,,1,37,0,127
elektron_digitone_nrpn_53,elektron_digitone,Volume,,1,38,0,127
elektron_digitone_nrpn_54,elektron_digitone,Chorus send,,1,41,0,127
elektron_digitone_nrpn_55,elektron_digitone,Delay send,,1,40,0,127
elektron_digitone_nrpn_56,elektron_digitone,Reverb send,,1,39,0,127
elektron_digitone_nrpn_57,elektron_digitone,Amp env reset,,1,42,0,127
elektron_digitone_nrpn_58,elektron_digitone,Speed LFO 1,,1,48,0,127
elektron_digitone_nrpn_59,elektron_digitone,Multiplier LFO 1,,1,49,0,127
elektron_digitone_nrpn_60,elektron_digitone,Fade in/out LFO 1,,1,50,0,127
elektron_digitone_nrpn_61,elektron_digitone,Destination LFO 1,,1,51,0,127
elektron_digitone_nrpn_62,elektron_digitone,Waveform LFO 1,,1,52,0,127
elektron_digitone_nrpn_63,elektron_digitone,Start phase LFO 1,,1,53,0,127
elektron_digitone_nrpn_64,elektron_digitone,Trig mode LFO 1,,1,54,0,127
elektron_digitone_nrpn_65,elektron_digitone,Depth LFO 1,,1,55,0,127
elektron_digitone_nrpn_66,elektron_digitone,Speed LFO 2,,1,57,0,127
elektron_digitone_nrpn_67,elektron_digitone,Multiplier LFO 2,,1,58,0,127
elektron_digitone_nrpn_68,elektron_digitone,Fade in/out LFO 2,,1,59,0,127
elektron_digitone_nrpn_69,elektron_digitone,Destination LFO 2,,1,60,0,127
elektron_digitone_nrpn_70,elektron_digitone,Waveform LFO 2,,1,61,0,127
elektron_digitone_nrpn_71,elektron_digitone,Start phase LFO 2,,1,62,0,127
elektron_digitone_nrpn_72,elektron_digitone,Trig mode LFO 2,,1,63,0,127
elektron_digitone_nrpn_73,elektron_digitone,Depth LFO 2,,1,64,0,127
elektron_digitone_nrpn_74,elektron_digitone,Depth,,2,0,0,127
elektron_digitone_nrpn_75,elektron_digitone,Speed,,2,1,0,127
elektron_digitone_nrpn_76,elektron_digitone,High-pass,,2,2,0,127
elektron_digitone_nrpn_77,elektron_digitone,Width,,2,3,0,127
elektron_digitone_nrpn_78,elektron_digitone,Delay send,,2,4,0,127
elektron_digitone_nrpn_79,elektron_digitone,Reverb send,,2,5,0,127
elektron_digitone_nrpn_80,elektron_digitone,Mix volume,,2,6,0,127
elektron_digitone_nrpn_81,elektron_digitone,Delay time,,2,10,0,127
elektron_digitone_nrpn_82,elektron_digitone,Pingpong,,2,11,0,127
elektron_digitone_nrpn_83,elektron_digitone,Stereo width,,2,12,0,127
elektron_digitone_nrpn_84,elektron_digitone,Feedback,,2,13,0,127
elektron_digitone_nrpn_85,elektron_digitone,Highpass filter,,2,14,0,127
elektron_digitone_nrpn_86,elektron_digitone,Lowpass filter,,2,15,0,127
elektron_digitone_nrpn_87,elektron_digitone,Reverb send,,2,16,0,127
elektron_digitone_nrpn_88,elektron_digitone,Mix volume,,2,17,0,127
elektron_digitone_nrpn_89,elektron_digitone,Predelay,,2,20,0,127
elektron_digitone_nrpn_90,elektron_digitone,Decay time,,2,21,0,127
elektron_digitone_nrpn_91,elektron_digitone,Shelving freq,,2,22,0,127
elektron_digitone_nrpn_92,elektron_digitone,Shelving gain,,2,23,0,127
elektron_digitone_nrpn_93,elektron_digitone,Highpass filter,,2,24,0,127
elektron_digitone_nrpn_94,elektron_digitone,Lowpass filter,,2,25,0,127
elektron_digitone_nrpn_95,elektron_digitone,Mix volume,,2,26,0,127
elektron_digitone_nrpn_96,elektron_digitone,Master overdrive,,2,37,0,127
elektron_digitone_nrpn_97,elektron_digitone,Dual mono,,2,105,0,127
